sticker_id,market_hash_name
s24977,Sticker | NAF | Berlin 2019
s24978,Sticker | Stewie2K | Berlin 2019
s24979,Sticker | TACO | Berlin 2019
s24980,Sticker | FalleN | Berlin 2019
s24981,Sticker | fer | Berlin 2019
s24982,Sticker | GuardiaN | Berlin 2019
s24983,Sticker | Twistzz | Berlin 2019
s24984,Sticker | gla1ve | Berlin 2019
s24985,Sticker | coldzera (Foil) | Berlin 2019
s24986,Sticker | rain (Foil) | Berlin 2019
s24987,Sticker | sergej (Foil) | Berlin 2019
s25140,Sticker | TACO (Foil) | London 2018
s25141,Sticker | EliGE (Foil) | London 2018
s25142,Sticker | XANTARES (Foil) | London 2018
s25143,Sticker | shox (Foil) | London 2018
s25157,Sticker | SicK (Gold) | London 2018
s25158,Sticker | DeadFox (Gold) | London 2018
s25178,Sticker | Ninjas in Pyjamas (Foil) | London 2018
s25262,Sticker | autimatic (Gold) | Katowice 2019
s25344,Sticker | Liazz (Gold) | Katowice 2019
s25390,Sticker | AZR (Foil) | London 2018
s25481,Sticker | dexter (Gold) | Katowice 2019
s25491,Sticker | v4lde (Foil) | London 2018
s25554,Sticker | shox (Gold) | Katowice 2019
s25595,Sticker | cadiaN (Foil) | London 2018
s25730,Sticker | fer (Gold) | London 2018
s25731,Sticker | coldzera (Gold) | London 2018
s25737,Sticker | ableJ (Gold) | Katowice 2019
s25763,Sticker | Hobbit (Gold) | London 2018
s25777,Sticker | BnTeT (Gold) | Katowice 2019
s25793,Sticker | coldzera (Gold) | Katowice 2019
s25837,Sticker | ShahZaM | Berlin 2019
s25842,Sticker | DeadFox (Foil) | London 2018
s25952,Sticker | Twistzz (Foil) | London 2018
s25993,Sticker | ANGE1 (Gold) | Katowice 2019
s26024,Sticker | MAJ3R (Gold) | London 2018
s26036,Sticker | KRIMZ (Gold) | Katowice 2019
s26078,Sticker | Astralis (Foil) | London 2018
s26090,Sticker | xccurate (Gold) | Katowice 2019
s26105,Sticker | Longevity (Foil)
s26148,Sticker | Dosia (Gold) | London 2018
s26165,Sticker | Tyloo | Berlin 2019
s26167,Sticker | ZywOo (Foil) | Berlin 2019
s26168,Sticker | Vitality (Holo) | Berlin 2019
s26169,Sticker | Avangar (Foil) | Berlin 2019
s26170,Sticker | NEO (Gold) | Berlin 2019
s26171,Sticker | NiKo (Gold) | Berlin 2019
s26172,Sticker | Team Liquid (Holo) | Berlin 2019
s26179,Sticker | WorldEdit (Gold) | Katowice 2019
s26281,Sticker | jR (Gold) | Katowice 2019
s26286,Sticker | bodyy (Gold) | London 2018
s26293,Sticker | jks (Foil) | London 2018
s26327,Sticker | woxic (Gold) | Katowice 2019
s26336,Sticker | Nifty (Gold) | London 2018
s26337,Sticker | shox (Gold) | London 2018
s26353,Sticker | Gratisfaction (Gold) | Katowice 2019
s26427,Sticker | ALEX (Gold) | Katowice 2019
s26483,Sticker | RUSH (Gold) | Katowice 2019
s26500,Sticker | malta (Gold) | Katowice 2019
s26527,Sticker | ISSAA (Gold) | London 2018
s26587,Sticker | draken (Gold) | London 2018
s26595,Sticker | erkaSt (Gold) | Katowice 2019
s26667,Sticker | rain (Gold) | London 2018
s26668,Sticker | XANTARES (Gold) | London 2018
s26669,Sticker | Magisk (Gold) | London 2018
s26670,Sticker | FalleN (Gold) | London 2018
s26671,Sticker | olofmeister (Gold) | London 2018
s26694,Sticker | DeadFox | Berlin 2019
s26695,Sticker | Magisk | Berlin 2019
s26696,Sticker | Gratisfaction | Berlin 2019
s26697,Sticker | DeadFox (Foil) | Berlin 2019
s26698,Sticker | malta | Berlin 2019
s26699,Sticker | ANGE1 | Berlin 2019
s26700,Sticker | Rickeh | Berlin 2019
s26701,Sticker | Jame | Berlin 2019
s26702,Sticker | dephh (Foil) | Berlin 2019
s26703,Sticker | Zeus | Berlin 2019
s26704,Sticker | jks | Berlin 2019
s26705,Sticker | NBK- | Berlin 2019
s26706,Sticker | Summer | Berlin 2019
s26707,Sticker | Perfecto | Berlin 2019
s26708,Sticker | DeStiNy | Berlin 2019
s26709,Sticker | AmaNEk | Berlin 2019
s26710,Sticker | oskar | Berlin 2019
s26711,Sticker | loWel | Berlin 2019
s26712,Sticker | ALEX | Berlin 2019
s26713,Sticker | apEX | Berlin 2019
s26714,Sticker | RpK | Berlin 2019
s26715,Sticker | ISSAA | Berlin 2019
s26781,Sticker | ANGE1 (Gold) | London 2018
s26800,Sticker | Hiko (Gold) | London 2018
s26889,Sticker | qikert (Gold) | Katowice 2019
s26929,Sticker | ropz | Berlin 2019
s26952,Sticker | TACO (Gold) | London 2018
s26961,Sticker | Dima (Foil) | London 2018
s26968,Sticker | electronic (Gold) | London 2018
s26969,Sticker | karrigan (Gold) | London 2018
s26970,Sticker | mir (Gold) | London 2018
s26971,Sticker | crush (Gold) | London 2018
s26972,Sticker | DavCost (Gold) | London 2018
s26973,Sticker | tiziaN (Gold) | London 2018
s26974,Sticker | nex (Gold) | London 2018
s26975,Sticker | cadiaN (Gold) | London 2018
s26976,Sticker | jmqa (Gold) | London 2018
s26977,Sticker | ngiN (Gold) | London 2018
s26978,Sticker | chrisJ (Gold) | London 2018
s26979,Sticker | k0nfig (Gold) | London 2018
s26980,Sticker | Calyx (Gold) | London 2018
s26981,Sticker | snatchie (Gold) | London 2018
s26982,Sticker | balblna (Gold) | London 2018
s26998,Sticker | sergej | Berlin 2019
s26999,Sticker | electronic | Berlin 2019
s27000,Sticker | LETN1 | Berlin 2019
s27001,Sticker | erkaSt | Berlin 2019
s27002,Sticker | ottoNd | Berlin 2019
s27003,Sticker | allu | Berlin 2019
s27004,Sticker | buster | Berlin 2019
s27005,Sticker | qikert (Foil) | Berlin 2019
s27062,Sticker | forZe eSports (Holo) | Berlin 2019
s27192,Sticker | tiziaN (Foil) | London 2018
s27194,Sticker | FaZe Clan (Holo) | Berlin 2019
s27195,Sticker | NRG (Foil) | Berlin 2019
s27196,Sticker | North (Holo) | Berlin 2019
s27197,Sticker | Boombl4 | Berlin 2019
s27198,Sticker | ZywOo | Berlin 2019
s27199,Sticker | xand | Berlin 2019
s27200,Sticker | Brehze | Berlin 2019
s27201,Sticker | Xizt (Gold) | Katowice 2019
s27203,Sticker | gob b (Foil) | London 2018
s27205,Sticker | device (Gold) | London 2018
s27206,Sticker | ANDROID (Foil) | London 2018
s28141,Sticker | JW (Gold) | Katowice 2019
s28152,Sticker | xseveN (Gold) | Katowice 2019
s28184,Sticker | aumaN (Gold) | Katowice 2019
s28235,Sticker | Skadoodle (Gold) | London 2018
s28259,Sticker | mou (Gold) | London 2018
s28283,Sticker | RUSH (Gold) | London 2018
s28522,Sticker | LUCAS1 | Berlin 2019
s28523,Sticker | FaZe Clan (Foil) | Berlin 2019
s28524,Sticker | MIBR (Holo) | Berlin 2019
s28525,Sticker | Astralis (Holo) | Berlin 2019
s28526,Sticker | mousesports (Holo) | Berlin 2019
s28527,Sticker | NRG (Holo) | Berlin 2019
s28528,Sticker | s1mple (Foil) | Berlin 2019
s28529,Sticker | LUCAS1 (Foil) | Berlin 2019
s28530,Sticker | Boombl4 (Gold) | Katowice 2019
s28706,Sticker | S0tF1k (Gold) | Katowice 2019
s46143,Sticker | GuardiaN (Gold) | London 2018
s46266,Sticker | VINI (Gold) | Katowice 2019
s46359,Sticker | wayLander (Gold) | Katowice 2019
s46380,Sticker | captainMo (Gold) | London 2018
s46403,Sticker | arT (Gold) | Katowice 2019
s46405,Sticker | Rickeh (Gold) | Katowice 2019
s46416,Sticker | ISSAA (Gold) | Katowice 2019
s46468,Sticker | somebody (Gold) | London 2018
s46470,Sticker | aizy (Foil) | London 2018
s46499,Sticker | Tyloo (Foil) | Berlin 2019
s46589,Sticker | compLexity Gaming (Foil) | Berlin 2019
s46597,Sticker | Aerial (Gold) | Katowice 2019
s46600,Sticker | JUGi (Gold) | London 2018
s46601,Sticker | SmithZz (Gold) | London 2018
s46615,Sticker | AdreN (Gold) | Katowice 2019
s46668,Sticker | bodyy (Gold) | Katowice 2019
s46678,Sticker | S0tF1k (Gold) | London 2018
s46679,Sticker | sdy (Gold) | Katowice 2019
s46685,Sticker | Natus Vincere (Holo) | Berlin 2019
s46689,Sticker | tonyblack (Gold) | Katowice 2019
s46691,Sticker | kennyS (Gold) | Katowice 2019
s46715,Sticker | gade (Gold) | London 2018
s46717,Sticker | REZ (Gold) | London 2018
s46726,Sticker | dephh (Gold) | Katowice 2019
s46732,Sticker | olofmeister | Berlin 2019
s46733,Sticker | Astralis (Foil) | Berlin 2019
s46734,Sticker | Astralis | Berlin 2019
s46735,Sticker | compLexity Gaming (Holo) | Berlin 2019
s46736,Sticker | Team Liquid | Berlin 2019
s46737,Sticker | FaZe Clan | Berlin 2019
s46748,Sticker | Freeman | Berlin 2019
s46774,Sticker | dephh | Berlin 2019
s46775,Sticker | shox | Berlin 2019
s46776,Sticker | SANJI | Berlin 2019
s46777,Sticker | qikert | Berlin 2019
s46778,Sticker | SicK | Berlin 2019
s46779,Sticker | NBK- (Foil) | Berlin 2019
s46780,Sticker | JaCkz (Foil) | Berlin 2019
s46781,Sticker | RpK (Foil) | Berlin 2019
s46785,Sticker | REZ | Berlin 2019
s46786,Sticker | xseveN | Berlin 2019
s46787,Sticker | AdreN | Berlin 2019
s46788,Sticker | ANGE1 (Foil) | Berlin 2019
s46811,Sticker | nitr0 (Foil) | Berlin 2019
s46812,Sticker | Kjaerbye | Berlin 2019
s46844,Sticker | Aerial | Berlin 2019
s46845,Sticker | EliGE | Berlin 2019
s46846,Sticker | Natus Vincere | Berlin 2019
s46847,Sticker | Lucky | Berlin 2019
s46848,Sticker | Xyp9x | Berlin 2019
s46853,Sticker | KSCERATO | Berlin 2019
s46854,Sticker | xsepower | Berlin 2019
s46855,Sticker | Forester | Berlin 2019
s46856,Sticker | FL1T | Berlin 2019
s46857,Sticker | VINI (Foil) | Berlin 2019
s46858,Sticker | HellRaisers (Holo) | Berlin 2019
s46859,Sticker | dupreeh | Berlin 2019
s46860,Sticker | Grayhound Gaming (Holo) | Berlin 2019
s46861,Sticker | Liazz | Berlin 2019
s46862,Sticker | rain | Berlin 2019
s46863,Sticker | kNgV- | Berlin 2019
s46864,Sticker | neaLaN | Berlin 2019
s46865,Sticker | Syman Gaming (Holo) | Berlin 2019
s46866,Sticker | JaCkz | Berlin 2019
s46867,Sticker | Ramz1kBO$$ | Berlin 2019
s46868,Sticker | gade | Berlin 2019
s46869,Sticker | yel (Foil) | Berlin 2019
s46870,Sticker | Kjaerbye (Foil) | Berlin 2019
s46871,Sticker | Jame (Foil) | Berlin 2019
s46872,Sticker | svyat | Berlin 2019
s46873,Sticker | kennyS | Berlin 2019
s46874,Sticker | Lekr0 | Berlin 2019
s46875,Sticker | SANJI (Foil) | Berlin 2019
s46876,Sticker | oBo (Foil) | Berlin 2019
s46877,Sticker | REZ (Foil) | Berlin 2019
s46878,Sticker | VINI | Berlin 2019
s46879,Sticker | xand (Foil) | Berlin 2019
s46880,Sticker | f0rest | Berlin 2019
s46881,Sticker | Golden | Berlin 2019
s46882,Sticker | dexter | Berlin 2019
s46883,Sticker | karrigan | Berlin 2019
s46884,Sticker | gade (Foil) | Berlin 2019
s46885,Sticker | Ninjas in Pyjamas (Holo) | Berlin 2019
s46886,Sticker | somebody | Berlin 2019
s46887,Sticker | huNter- | Berlin 2019
s46888,Sticker | Ethan | Berlin 2019
s46889,Sticker | Team Liquid (Foil) | Berlin 2019
s46890,Sticker | chelo | Berlin 2019
s46891,Sticker | s1mple | Berlin 2019
s46892,Sticker | almazer | Berlin 2019
s46893,Sticker | jkaem | Berlin 2019
s46894,Sticker | NiKo | Berlin 2019
s46895,Sticker | GeT_RiGhT | Berlin 2019
s46896,Sticker | Xyp9x (Foil) | Berlin 2019
s46897,Sticker | NAF (Foil) | Berlin 2019
s46898,Sticker | Boombl4 (Foil) | Berlin 2019
s46899,Sticker | GuardiaN (Foil) | Berlin 2019
s46900,Sticker | Jerry (Foil) | Berlin 2019
s46901,Sticker | Gratisfaction (Foil) | Berlin 2019
s46902,Sticker | xsepower (Foil) | Berlin 2019
s46903,Sticker | SicK (Foil) | Berlin 2019
s46904,Sticker | jks (Foil) | Berlin 2019
s46905,Sticker | Natus Vincere (Foil) | Berlin 2019
s46906,Sticker | ENCE | Berlin 2019
s46907,Sticker | JaCkz (Gold) | Berlin 2019
s46948,Sticker | allu (Foil) | Berlin 2019
s46967,Sticker | ISSAA (Foil) | Berlin 2019
s46968,Sticker | neaLaN (Foil) | Berlin 2019
s46969,Sticker | Golden (Gold) | Katowice 2019
s46975,Sticker | jkaem (Gold) | London 2018
s46976,Sticker | USTILO (Gold) | London 2018
s46977,Sticker | COLDYY1 (Gold) | London 2018
s46978,Sticker | waterfaLLZ (Gold) | London 2018
s46979,Sticker | tabseN (Gold) | London 2018
s46980,Sticker | BnTeT (Gold) | London 2018
s46981,Sticker | RpK (Gold) | Katowice 2019
s46982,Sticker | DeadFox (Gold) | Katowice 2019
s46983,Sticker | dennis (Gold) | Katowice 2019
s46984,Sticker | gla1ve (Gold) | London 2018
s46993,Sticker | Renegades (Foil) | Berlin 2019
s46994,Sticker | NEO | Berlin 2019
s46995,Sticker | Aleksib (Foil) | Berlin 2019
s46996,Sticker | Zeus (Foil) | Berlin 2019
s46998,Sticker | DickStacy (Foil) | Berlin 2019
s47001,Sticker | NEO (Foil) | Berlin 2019
s47003,Sticker | mousesports | Berlin 2019
s47004,Sticker | speed4k | Berlin 2019
s47005,Sticker | CeRq | Berlin 2019
s47006,Sticker | yuurih | Berlin 2019
s47007,Sticker | Keoz | Berlin 2019
s47008,Sticker | aizy | Berlin 2019
s47009,Sticker | Krad | Berlin 2019
s47012,Sticker | StarLadder | Berlin 2019
s47014,Sticker | Ramz1kBO$$ (Foil) | Berlin 2019
s47015,Sticker | device (Foil) | Berlin 2019
s47016,Sticker | Golden (Foil) | Berlin 2019
s47035,Sticker | Ninjas in Pyjamas | Berlin 2019
s47036,Sticker | HellRaisers | Berlin 2019
s47037,Sticker | AZR (Foil) | Berlin 2019
s47038,Sticker | xseveN (Foil) | Berlin 2019
s47039,Sticker | G2 Esports (Holo) | Berlin 2019
s47040,Sticker | compLexity Gaming | Berlin 2019
s47044,Sticker | chrisJ | Berlin 2019
s47045,Sticker | tarik | Berlin 2019
s47046,Sticker | BnTeT | Berlin 2019
s47047,Sticker | karrigan (Foil) | Berlin 2019
s47050,Sticker | s1mple (Gold) | London 2018
s47051,Sticker | Syman Gaming | Berlin 2019
s47052,Sticker | MIBR | Berlin 2019
s47053,Sticker | kinqie | Berlin 2019
s47058,Sticker | olofmeister (Foil) | Berlin 2019
s47059,Sticker | gla1ve (Foil) | Berlin 2019
s47091,Sticker | Summer (Foil) | Berlin 2019
s47093,Sticker | TACO (Foil) | Berlin 2019
s47094,Sticker | GeT_RiGhT (Foil) | Berlin 2019
s47095,Sticker | apEX (Foil) | Berlin 2019
s47100,Sticker | arT | Berlin 2019
s47118,Sticker | EspiranTo | Berlin 2019
s47119,Sticker | nexa | Berlin 2019
s47145,Sticker | zhokiNg (Gold) | Katowice 2019
s47146,Sticker | Freeman (Gold) | Katowice 2019
s47147,Sticker | somebody (Gold) | Katowice 2019
s47148,Sticker | KRIMZ (Gold) | London 2018
s47150,Sticker | Magisk (Foil) | Berlin 2019
s47152,Sticker | huNter- (Foil) | Berlin 2019
s47153,Sticker | dupreeh (Foil) | Berlin 2019
s47154,Sticker | Liazz (Foil) | Berlin 2019
s47169,Sticker | fer (Foil) | Berlin 2019
s47170,Sticker | FalleN (Foil) | Berlin 2019
s47171,Sticker | electronic (Foil) | Berlin 2019
s47172,Sticker | f0rest (Foil) | Berlin 2019
s47173,Sticker | Stewie2K (Foil) | Berlin 2019
s47174,Sticker | JUGi | Berlin 2019
s47175,Sticker | t0rick | Berlin 2019
s47176,Sticker | t0rick (Foil) | Berlin 2019
s47177,Sticker | jkaem (Foil) | Berlin 2019
s47178,Sticker | woxic | Berlin 2019
s47179,Sticker | Keoz (Foil) | Berlin 2019
s47180,Sticker | Jerry | Berlin 2019
s47181,Sticker | ottoNd (Foil) | Berlin 2019
s47182,Sticker | ableJ | Berlin 2019
s47216,Sticker | CR4ZY (Holo) | Berlin 2019
s47217,Sticker | FURIA (Holo) | Berlin 2019
s47218,Sticker | Aerial (Foil) | Berlin 2019
s47219,Sticker | NiKo (Foil) | Berlin 2019
s47221,Sticker | Twistzz (Foil) | Berlin 2019
s47225,Sticker | stanislaw | Berlin 2019
s47226,Sticker | ShahZaM (Foil) | Berlin 2019
s47227,Sticker | v4lde | Berlin 2019
s47247,Sticker | G2 Esports | Berlin 2019
s47248,Sticker | NRG | Berlin 2019
s47249,Sticker | EspiranTo (Foil) | Berlin 2019
s47250,Sticker | LETN1 (Foil) | Berlin 2019
s47251,Sticker | CR4ZY | Berlin 2019
s47252,Sticker | Sico | Berlin 2019
s47253,Sticker | INTZ E-SPORTS CLUB | Berlin 2019
s47254,Sticker | North | Berlin 2019
s47255,Sticker | FURIA | Berlin 2019
s47256,Sticker | forZe eSports | Berlin 2019
s47257,Sticker | Vitality | Berlin 2019
s47273,Sticker | Rickeh (Foil) | Berlin 2019
s47274,Sticker | Attacker (Foil) | Berlin 2019
s47275,Sticker | Keoz (Gold) | Berlin 2019
s47276,Sticker | Forester (Foil) | Berlin 2019
s47277,Sticker | facecrack | Berlin 2019
s47278,Sticker | speed4k (Foil) | Berlin 2019
s47279,Sticker | chelo (Foil) | Berlin 2019
s47280,Sticker | f0rest (Gold) | Berlin 2019
s47281,Sticker | JUGi (Foil) | Berlin 2019
s47289,Sticker | Jame (Gold) | Berlin 2019
s47291,Sticker | loWel (Foil) | Berlin 2019
s47292,Sticker | device (Gold) | Berlin 2019
s47293,Sticker | flamie (Foil) | Berlin 2019
s47294,Sticker | yuurih (Foil) | Berlin 2019
s47295,Sticker | MIBR (Foil) | Berlin 2019
s47296,Sticker | INTZ E-SPORTS CLUB (Foil) | Berlin 2019
s47308,Sticker | malta (Foil) | Berlin 2019
s47309,Sticker | buster (Foil) | Berlin 2019
s47310,Sticker | FURIA (Foil) | Berlin 2019
s47311,Sticker | woxic (Foil) | Berlin 2019
s47312,Sticker | mousesports (Foil) | Berlin 2019
s47313,Sticker | kennyS (Foil) | Berlin 2019
s47314,Sticker | BnTeT (Foil) | Berlin 2019
s47316,Sticker | Avangar | Berlin 2019
s47317,Sticker | v4lde (Foil) | Berlin 2019
s47318,Sticker | Freeman (Gold) | Berlin 2019
s47319,Sticker | fer (Gold) | Berlin 2019
s47320,Sticker | DeStiNy (Gold) | Berlin 2019
s47321,Sticker | KSCERATO (Foil) | Berlin 2019
s47322,Sticker | dephh (Gold) | Berlin 2019
s47323,Sticker | Sico (Foil) | Berlin 2019
s47324,Sticker | somebody (Foil) | Berlin 2019
s47325,Sticker | kennyS (Gold) | Berlin 2019
s47326,Sticker | loWel (Gold) | Berlin 2019
s47327,Sticker | StarLadder (Foil) | Berlin 2019
s47328,Sticker | kinqie (Foil) | Berlin 2019
s47329,Sticker | ropz (Foil) | Berlin 2019
s47330,Sticker | Grayhound Gaming | Berlin 2019
s47331,Sticker | Renegades | Berlin 2019
s47332,Sticker | DreamEaters | Berlin 2019
s47333,Sticker | oskar (Foil) | Berlin 2019
s47334,Sticker | AmaNEk (Foil) | Berlin 2019
s47335,Sticker | Grayhound Gaming (Foil) | Berlin 2019
s47336,Sticker | Lucky (Foil) | Berlin 2019
s47337,Sticker | Sico (Gold) | Berlin 2019
s47338,Sticker | Syman Gaming (Foil) | Berlin 2019
s47343,Sticker | tarik (Foil) | Berlin 2019
s47344,Sticker | AdreN (Foil) | Berlin 2019
s47346,Sticker | nexa (Foil) | Berlin 2019
s47347,Sticker | svyat (Foil) | Berlin 2019
s47348,Sticker | FL1T (Foil) | Berlin 2019
s47349,Sticker | CeRq (Foil) | Berlin 2019
s47350,Sticker | stanislaw (Foil) | Berlin 2019
s47351,Sticker | Summer (Gold) | Berlin 2019
s47352,Sticker | erkaSt (Foil) | Berlin 2019
s47353,Sticker | Ethan (Foil) | Berlin 2019
s47354,Sticker | frozen (Foil) | Berlin 2019
s47355,Sticker | ShahZaM (Gold) | Berlin 2019
s47356,Sticker | Lucky (Gold) | Berlin 2019
s47357,Sticker | North (Foil) | Berlin 2019
s47358,Sticker | Golden (Gold) | Berlin 2019
s47359,Sticker | facecrack (Foil) | Berlin 2019
s47360,Sticker | Lekr0 (Foil) | Berlin 2019
s47361,Sticker | apEX (Gold) | Berlin 2019
s47362,Sticker | kNgV- (Foil) | Berlin 2019
s47363,Sticker | ableJ (Foil) | Berlin 2019
s47364,Sticker | Krad (Foil) | Berlin 2019
s47365,Sticker | ALEX (Foil) | Berlin 2019
s47366,Sticker | chrisJ (Foil) | Berlin 2019
s47367,Sticker | Brehze (Foil) | Berlin 2019
s47368,Sticker | dexter (Foil) | Berlin 2019
s47369,Sticker | ENCE (Foil) | Berlin 2019
s47370,Sticker | ANGE1 (Gold) | Berlin 2019
s47371,Sticker | DeStiNy (Foil) | Berlin 2019
s47372,Sticker | rain (Gold) | Berlin 2019
s47373,Sticker | olofmeister (Gold) | Berlin 2019
s47374,Sticker | Boombl4 (Gold) | Berlin 2019
s47375,Sticker | forZe eSports (Foil) | Berlin 2019
s47383,Sticker | aizy (Gold) | Berlin 2019
s47384,Sticker | SicK (Gold) | Berlin 2019
s47385,Sticker | kNgV- (Gold) | Berlin 2019
s47386,Sticker | Aleksib (Gold) | Berlin 2019
s47388,Sticker | HellRaisers (Foil) | Berlin 2019
s47389,Sticker | LETN1 (Gold) | Berlin 2019
s47395,Sticker | dupreeh (Gold) | Berlin 2019
s47400,Sticker | oBo (Gold) | Berlin 2019
s47402,Sticker | Magisk (Gold) | Berlin 2019
s47406,Sticker | Gratisfaction (Gold) | Berlin 2019
s47415,Sticker | jkaem (Gold) | Berlin 2019
s47416,Sticker | NBK- (Gold) | Berlin 2019
s47417,Sticker | ZywOo (Gold) | Berlin 2019
s47418,Sticker | shox (Gold) | Berlin 2019
s47419,Sticker | G2 Esports (Foil) | Berlin 2019
s47420,Sticker | CR4ZY (Foil) | Berlin 2019
s47422,Sticker | s1mple (Gold) | Berlin 2019
s47445,Sticker | qikert (Gold) | Berlin 2019
s47446,Sticker | Vitality (Foil) | Berlin 2019
s47447,Sticker | arT (Foil) | Berlin 2019
s47448,Sticker | Rickeh (Gold) | Berlin 2019
s47453,Sticker | almazer (Foil) | Berlin 2019
s47454,Sticker | Perfecto (Foil) | Berlin 2019
s47455,Sticker | Freeman (Foil) | Berlin 2019
s47456,Sticker | coldzera (Gold) | Berlin 2019
s47457,Sticker | gob b (Gold) | Katowice 2019
s47458,Sticker | almazer (Gold) | Berlin 2019
s47460,Sticker | gla1ve (Gold) | Berlin 2019
s47464,Sticker | FalleN (Gold) | Berlin 2019
s47499,Sticker | AdreN (Gold) | Berlin 2019
s47500,Sticker | svyat (Gold) | Berlin 2019
s47514,Sticker | v4lde (Gold) | Berlin 2019
s47515,Sticker | gade (Gold) | Berlin 2019
s47516,Sticker | yuurih (Gold) | Berlin 2019
s47517,Sticker | nitr0 (Gold) | Berlin 2019
s47518,Sticker | Ramz1kBO$$ (Gold) | Berlin 2019
s47519,Sticker | erkaSt (Gold) | Berlin 2019
s47520,Sticker | Lekr0 (Gold) | Berlin 2019
s47521,Sticker | KSCERATO (Gold) | Berlin 2019
